# ID,name,RA,dec,mag
82055,,16.817050,-19.607699,9.560
82056,,16.817070,-20.455998,8.650
82057,,16.817219,41.663354,7.510
82058,,16.817764,-29.945933,9.020
82059,,16.817842,34.956300,6.920
82060,,16.817862,-36.515586,9.040
82061,,16.818169,48.235478,7.480
82062,,16.818172,-56.466700,8.910
82063,,16.818192,25.297082,10.310
82064,,16.818922,-27.570793,8.880
82065,,16.819334,12.909142,6.640
82066,,16.819761,-30.780883,8.930
82067,,16.819812,-74.468354,12.530
82068,,16.820061,-22.711579,8.890
82069,,16.820263,19.294187,8.170
82070,,16.820615,45.983323,4.820
82071,,16.820781,-69.533004,9.110
82072,,16.820918,-14.369063,11.250
82073,,16.820912,29.964710,6.590
82074,,16.821083,60.136309,8.080
82075,,16.821085,-29.122255,8.130
82076,,16.821814,-9.062575,9.240
82077,,16.822081,-25.557709,9.160
82078,,16.822447,-0.078026,8.040
82079,,16.822785,-27.573561,9.670
82080,,16.822881,-16.772081,8.430
82081,,16.823166,52.916856,7.090
82082,,16.823523,39.276238,9.670
82083,,16.823790,0.890529,7.380
82084,,16.824021,-49.985783,7.760
82085,,16.824181,67.596569,7.900
82086,,16.824246,-48.452377,9.060
82087,,16.824267,11.881995,8.280
82088,,16.824353,-15.667970,6.180
82089,,16.824532,-54.446668,8.560
82090,,16.824575,17.210651,9.650
82091,,16.825023,5.365071,8.140
82092,,16.825235,40.459159,8.960
82093,,16.825344,47.108004,9.470
82094,,16.825489,75.379306,7.530
82095,,16.825550,26.034869,8.360
82096,,16.825898,-31.651375,6.810
82097,,16.826097,-53.673410,11.650
82098,,16.826179,6.169279,9.230
82099,,16.826294,13.261141,5.910
82100,,16.826383,-21.852334,7.280
82101,,16.826634,3.631707,10.020
82102,,16.826701,44.843925,10.070
82103,,16.827302,28.341735,8.810
82104,,16.827936,43.430437,6.180
82105,,16.828366,39.242668,8.660
82106,,16.828478,-65.076070,10.330
82107,,16.828532,-40.340647,8.240
82108,,16.828894,28.385177,7.820
82109,,16.829040,-36.406188,8.140
82110,,16.829478,-56.244962,8.760
82111,,16.829588,-35.298224,9.170
82112,,16.829760,-59.041378,3.770
82113,,16.829836,-18.260535,9.070
82114,,16.829943,-53.722710,11.480
82115,,16.830070,-42.001716,7.160
82116,,16.830114,-57.590861,8.970
82117,,16.830536,21.677864,7.820
82118,,16.830563,-10.783000,4.640
82119,,16.831437,-24.446938,9.590
82120,,16.831522,35.536718,9.480
82121,,16.832546,15.376989,6.980
82122,,16.832815,9.421324,6.910
82123,,16.832904,-13.079752,9.570
82124,,16.833169,46.649076,6.900
82125,,16.833193,-23.448153,8.630
82126,,16.833357,-49.948165,7.990
82127,,16.833734,-41.621246,7.990
82128,,16.833838,14.034235,7.730
82129,,16.834008,-54.483924,8.860
82130,,16.834031,37.233177,10.850
82131,,16.834210,-2.035034,8.990
82132,,16.834294,-43.639931,10.230
82133,,16.834351,-15.426233,8.820
82134,,16.834467,26.209148,7.280
82135,,16.834584,19.345568,8.790
82136,,16.834696,32.003317,10.560
82137,,16.834768,-12.387458,7.950
82138,,16.834802,18.900419,8.850
82139,,16.835110,16.495641,7.860
82140,,16.835117,36.040022,7.940
82141,,16.835167,-67.782811,8.250
82142,,16.835629,-18.129742,9.840
82143,,16.835787,-67.026288,7.990
82144,,16.836080,-34.293232,2.290
82145,,16.836197,11.075408,7.960
82146,,16.836308,-26.742546,7.500
82147,,16.836521,22.313894,11.260
82148,,16.837079,-47.502802,9.290
82149,,16.837884,8.168439,8.360
82150,,16.838572,-49.434242,9.150
82151,,16.838717,7.247683,5.480
82152,,16.839173,-56.670208,8.770
82153,,16.839186,22.586332,9.540
82154,,16.839514,-2.654356,6.320
82155,,16.839748,-7.457332,8.970
82156,,16.839762,60.076723,8.940
82157,,16.840689,47.738542,9.490
82158,,16.841356,-11.315508,9.460
82159,,16.841569,-51.547153,7.870
82160,,16.841578,28.926568,8.690
82161,,16.841617,-3.627486,8.430
82162,,16.841621,-49.307047,8.350
82163,,16.842121,48.697716,9.240
82164,,16.842484,33.797579,7.900
82165,,16.842542,-67.351223,8.360
82166,,16.842578,-71.166174,9.250
82167,,16.843356,-50.044946,6.450
82168,,16.843363,41.896500,6.290
82169,,16.843559,52.175535,9.040
82170,,16.843637,63.139471,8.820
82171,,16.844155,29.806538,5.730
82172,,16.844389,-31.636419,7.910
82173,,16.845002,-41.456591,8.060
82174,,16.845114,-26.089073,9.050
82175,,16.845319,32.553668,6.160
82176,,16.845402,-25.427513,8.280
82177,,16.845600,30.402450,9.050
82178,,16.845874,4.451511,8.700
82179,,16.845978,-38.256420,7.240
82180,,16.846362,-49.210933,8.230
82181,,16.846730,37.346194,8.900
82182,,16.846757,-19.051479,9.980
82183,,16.846943,-43.786870,10.060
82184,,16.847027,56.329931,8.170
82185,,16.847258,-74.538493,10.170
82186,,16.847544,48.343772,7.770
82187,,16.847940,34.236376,8.180
82188,,16.848005,-22.205799,9.450
82189,,16.848435,38.150363,9.200
82190,,16.848732,51.128442,7.960
82191,,16.848744,-16.546928,7.040
82192,,16.848807,-19.837613,8.830
82193,,16.848982,-70.232485,11.480
82194,,16.849065,-0.778602,8.770
82195,,16.849145,27.106738,9.030
82196,,16.849299,-36.755302,8.340
82197,,16.849328,-8.604999,8.810
82198,,16.849706,-43.706194,8.280
82199,,16.849707,5.488996,7.400
82200,,16.849743,-26.780975,10.520
82201,,16.849990,18.753347,9.690
82202,,16.850010,-37.514512,6.100
82203,,16.850390,-40.001536,8.570
82204,,16.850543,-0.466900,8.750
82205,,16.850856,9.878931,7.140
82206,,16.851149,4.783009,8.400
82207,,16.851540,-27.979919,7.870
82208,,16.851567,-87.136791,9.110
82209,,16.852060,9.404321,6.680
82210,,16.852138,12.500764,8.850
82211,,16.852180,-3.254505,8.590
82212,,16.852238,18.077523,7.410
82213,,16.852437,42.080332,7.680
82214,,16.852850,-19.186685,7.980
82215,,16.852968,-75.634269,8.780
82216,,16.853192,-30.672432,7.760
82217,,16.853307,15.794709,7.240
82218,,16.853581,29.571076,7.720
82219,,16.853880,44.160968,8.070
82220,,16.854232,34.289375,8.030
82221,,16.854488,-13.597371,9.280
82222,,16.855133,53.784726,8.910
82223,,16.855984,-24.834176,7.680
82224,,16.855989,0.299828,8.080
82225,,16.856009,19.315559,8.550
82226,,16.856116,37.952860,8.540
82227,,16.856508,50.773065,7.470
82228,,16.856914,-28.021949,8.330
82229,,16.856925,1.215947,5.510
82230,,16.856992,-12.699595,8.880
82231,,16.857374,1.813339,10.320
82232,,16.857576,3.183335,9.090
82233,,16.857577,54.033700,8.230
82234,,16.857630,28.121824,7.090
82235,,16.858725,23.625681,7.620
82236,,16.858778,-1.945959,8.940
82237,,16.859098,-39.697539,8.640
82238,,16.859100,-55.299944,9.160
82239,,16.859181,-67.561026,8.080
82240,,16.859272,71.285957,8.120
82241,,16.859269,-29.409486,8.280
82242,,16.859367,-41.230534,5.230
82243,,16.859630,-32.771568,8.960
82244,,16.859910,51.632459,11.160
82245,,16.860084,75.721081,9.390
82246,,16.860164,-60.563659,8.370
82247,,16.860708,-45.426694,9.820
82248,,16.860863,64.114464,8.050
82249,,16.860952,-50.047597,10.000
82250,,16.861574,-83.726625,9.250
82251,,16.861936,-64.440193,10.910
82252,,16.862499,-73.722621,6.760
82253,,16.862573,24.656433,5.030
82254,,16.862617,20.574073,6.880
82255,,16.862908,25.400185,7.100
82256,,16.863376,-44.640571,10.230
82257,,16.863523,59.310378,8.000
82258,,16.863832,-35.742069,8.800
82259,,16.863916,28.666392,6.620
82260,,16.864111,-25.535001,8.480
82261,,16.864376,-26.873835,7.540
82262,,16.864433,54.331015,7.250
82263,,16.864509,-38.047380,3.000
82264,,16.864662,-49.115047,7.230
82265,,16.864968,-65.375457,6.120
82266,,16.864978,14.941878,8.010
82267,,16.865285,67.915032,7.410
82268,,16.865668,-21.330619,9.660
82269,,16.865910,45.594051,8.430
82270,,16.866089,-36.027290,12.040
82271,,16.866203,70.559939,10.500
82272,,16.866706,23.855311,12.340
82273,,16.867276,-22.909292,8.280
82274,,16.867951,-14.803005,7.730
82275,,16.868014,14.974215,6.510
82276,,16.868820,-2.798325,6.960
82277,,16.869165,-57.580331,7.140
82278,,16.869482,38.937917,9.260
82279,,16.869684,61.665380,8.160
82280,,16.869803,-57.261655,9.020
82281,,16.869824,35.489637,7.560
82282,,16.870115,-62.737219,7.800
82283,,16.870365,-26.919677,8.300
82284,,16.870815,-14.370512,8.410
82285,,16.870858,-15.883015,9.730
82286,,16.870933,-5.788834,7.830
82287,,16.871132,-25.600608,6.910
82288,,16.871598,-67.681633,6.330
82289,,16.871604,15.648436,9.130
82290,,16.871850,40.820086,9.760
82291,,16.871852,42.450156,8.400
82292,,16.872013,-41.854514,6.360
82293,,16.872148,11.241894,7.040
82294,,16.872263,-38.017536,3.560
82295,,16.872290,-31.820566,8.640
82296,,16.872393,-19.357013,8.210
82297,,16.872449,-50.921230,8.430
82298,,16.872714,-30.169812,10.020
82299,,16.873538,-46.066859,10.330
82300,,16.873593,-37.607458,8.990
82301,,16.873660,63.150049,8.680
82302,,16.874074,-74.829567,7.610
82303,,16.874283,-40.723153,6.350
82304,,16.874482,-52.998778,9.100
82305,,16.874853,52.929788,8.460
82306,,16.874934,13.223957,9.970
82307,,16.875051,-5.149640,7.560
82308,,16.875520,49.389650,9.930
82309,,16.875525,-42.991791,7.040
82310,,16.875648,-38.436104,7.480
82311,,16.875992,-51.129200,8.930
82312,,16.876236,10.444073,9.100
82313,,16.876427,-19.706147,9.830
82314,,16.876682,-37.599416,6.710
82315,,16.877865,20.973641,7.510
82316,,16.877971,-48.502582,8.730
82317,,16.878095,18.062132,6.810
82318,,16.878255,-38.760351,8.850
82319,,16.878810,-30.695165,8.650
82320,,16.878853,76.852632,7.350
82321,,16.878965,36.655355,9.030
82322,,16.880038,49.851720,9.200
82323,,16.880552,-77.758878,8.680
82324,,16.880795,55.997514,8.740
82325,,16.880792,-23.307050,10.260
82326,,16.880956,-60.817350,8.480
82327,,16.881356,72.050158,11.110
82328,,16.881808,32.608883,9.040
82329,,16.881991,75.392811,6.820
82330,,16.882058,-16.198403,9.660
82331,,16.882156,21.845034,9.690
82332,,16.882224,-26.750653,8.550
82333,,16.882560,44.402398,8.100
82334,,16.882567,-24.180652,9.410
82335,,16.882597,11.301068,8.050
82336,,16.882796,31.701674,5.340
82337,,16.883001,-0.026421,6.650
82338,,16.883150,39.605583,9.780
82339,,16.883688,34.900063,8.080
82340,,16.884064,-66.637661,9.100
82341,,16.884218,-81.594606,8.270
82342,,16.884363,14.885560,8.290
82343,,16.884380,-47.240284,7.590
82344,,16.884550,-58.458057,8.610
82345,,16.885141,-31.880216,7.540
82346,,16.885243,-33.382793,9.000
82347,,16.885295,-30.429598,7.020
82348,,16.885604,-51.717896,8.920
82349,,16.885701,-25.268596,8.420
82350,,16.886055,34.696336,8.520
82351,,16.886291,-11.672499,8.120
82352,,16.886734,22.203963,8.880
82353,,16.887054,10.874479,6.920
82354,,16.887457,3.020753,7.750
82355,,16.887507,-29.981447,8.630
82356,,16.887732,51.139978,9.540
82357,,16.888010,29.260617,9.800
82358,,16.888057,22.677438,8.480
82359,,16.888074,22.721103,8.430
82360,,16.888213,47.416725,5.990
82361,,16.888728,5.853332,9.720
82362,,16.888728,-44.301081,8.670
82363,,16.888914,7.509985,9.230
82364,,16.889217,15.408099,7.590
82365,,16.889754,-45.460861,8.170
82366,,16.889964,1.348313,7.570
82367,,16.890021,-82.511869,9.270
82368,,16.890299,66.626761,8.870
82369,,16.890340,-20.415555,5.860
82370,,16.890376,-54.276504,7.910
82371,,16.890532,-36.659851,8.780
82372,,16.890552,64.199210,9.650
82373,,16.890563,-39.103320,9.020
82374,,16.890651,-7.456138,7.970
82375,,16.891365,-23.163968,10.310
82376,,16.891382,84.764374,7.900
82377,,16.891416,23.927705,8.630
82378,,16.891419,-1.130484,7.840
82379,,16.891508,8.601668,8.770
82380,,16.891601,-46.332957,9.180
82381,,16.891786,-63.235098,7.810
82382,,16.892112,26.320079,8.610
82383,,16.892114,-3.517223,8.650
82384,,16.892306,42.824856,6.810
82385,,16.892671,-51.272002,9.020
82386,,16.892744,-11.749717,8.980
82387,,16.892760,43.391088,8.830
82388,,16.892773,29.531718,8.800
82389,,16.892784,-10.753292,9.050
82390,,16.892775,-32.344527,9.090
82391,,16.893262,-47.532163,9.550
82392,,16.893408,41.641484,8.690
82393,,16.893617,65.638184,9.600
82394,,16.893786,43.783554,7.530
82395,,16.893872,-28.403673,9.650
82396,,16.893933,74.291704,7.730
82397,,16.894828,-69.054667,7.570
82398,,16.895119,-43.050968,5.950
82399,,16.895439,11.973746,8.380
82400,,16.895669,-40.316395,8.920
82401,,16.895865,-4.321504,7.570
82402,,16.896049,21.172940,7.340
82403,,16.896300,63.098498,8.550
82404,,16.896535,-8.970561,8.580
82405,,16.897140,-70.170974,7.230
82406,,16.897143,-72.103077,7.580
82407,,16.897229,-54.363437,7.450
82408,,16.897244,2.495501,9.300
82409,,16.897282,-52.078921,9.360
82410,,16.898393,25.784607,9.480
82411,,16.898734,-55.072695,7.650
82412,,16.898832,-46.910481,8.120
82413,,16.899147,-17.976473,7.680
82414,,16.899354,-46.917010,7.920
82415,,16.899363,-25.069247,8.100
82416,,16.899567,51.031765,8.220
82417,,16.899682,-41.994327,6.280
82418,,16.899825,-51.534583,8.210
82419,,16.899924,-42.362025,4.700
82420,,16.900106,-57.909507,5.910
82421,,16.900131,10.165359,4.390
82422,,16.900283,-18.743374,8.650
82423,,16.900469,4.886156,10.060
82424,,16.900510,-41.806389,5.460
82425,,16.900519,60.362267,7.040
82426,,16.900704,-54.438312,6.930
82427,,16.900869,61.646575,8.180
82428,,16.900903,8.432888,7.760
82429,,16.900920,63.870551,7.890
82430,,16.901163,-30.123049,9.640
82431,,16.901179,52.992387,9.400
82432,,16.901296,-16.408668,9.690
82433,,16.901472,-41.079475,7.320
82434,,16.901513,27.591064,7.990
82435,,16.901833,1.130631,8.340
82436,,16.902262,-4.340183,7.820
82437,,16.902514,1.853521,8.610
82438,,16.902572,47.245897,9.120
82439,,16.902795,-41.825040,6.070
82440,,16.902799,15.623451,7.200
82441,,16.902946,-1.612304,6.250
82442,,16.903344,11.914681,10.750
82443,,16.903698,-56.265011,11.010
82444,,16.904019,6.674992,11.180
82445,,16.904156,-28.114944,9.230
82446,,16.904608,-58.249707,8.550
82447,,16.904980,-6.711819,7.970
82448,,16.904992,35.128139,7.950
82449,,16.904988,-14.351646,8.930
82450,,16.905219,46.538999,6.860
82451,,16.905263,43.406397,7.050
82452,,16.905276,-19.366417,9.630
82453,,16.905298,-26.298851,9.770
82454,,16.905472,-41.819868,6.610
82455,,16.905589,30.441672,8.110
82456,,16.905739,-25.829382,7.210
82457,,16.906134,-38.098335,8.400
82458,,16.906380,16.836982,9.650
82459,,16.906438,-44.891882,7.410
82460,,16.906862,18.743493,8.520
82461,,16.907201,27.150859,9.880
82462,,16.907332,-33.475355,7.030
82463,,16.907475,-4.163744,7.580
82464,,16.907484,-42.478891,5.840
82465,,16.907510,-30.719653,8.100
82466,,16.907862,83.506099,9.730
82467,,16.907919,36.679977,8.960
82468,,16.907919,70.464010,6.990
82469,,16.908509,19.099859,9.240
82470,,16.908517,-14.583247,9.660
82471,,16.908765,-49.710800,6.490
82472,,16.908863,-62.399734,11.850
82473,,16.908971,-62.403319,11.720
82474,,16.909229,-63.455616,7.440
82475,,16.909259,-66.492211,9.110
82476,,16.909325,-13.130286,9.300
82477,,16.909731,-42.361313,3.620
82478,,16.909915,-6.153982,5.230
82479,,16.909988,-30.587340,6.340
82480,,16.910132,-31.334559,8.300
82481,,16.910255,7.339876,9.330
82482,,16.910665,-21.879602,8.020
82483,,16.910807,-36.225225,8.090
82484,,16.911067,-25.229721,9.810
82485,,16.911174,-11.792463,6.570
82486,,16.911238,-32.190155,7.680
82487,,16.911307,-35.224952,11.780
82488,,16.911597,-43.560002,7.070
82489,,16.911847,40.708807,7.730
82490,,16.911867,-29.327821,9.550
82491,,16.911913,38.690123,9.100
82492,,16.911921,-5.710353,9.250
82493,,16.912092,-46.090064,8.340
82494,,16.912102,74.583273,8.770
82495,,16.912458,-36.888492,9.210
82496,,16.912497,-59.724043,8.090
82497,,16.912502,-70.650451,12.660
82498,,16.912832,62.099932,7.070
82499,,16.913474,32.680903,8.560
82500,,16.913540,-11.549716,9.540
82501,,16.913564,16.405360,8.630
82502,,16.913781,-27.748580,7.930
82503,,16.913873,44.670682,8.700
82504,,16.913891,-26.413098,8.200
82505,,16.913980,16.312743,8.380
82506,,16.914116,-23.512373,6.760
82507,,16.914335,56.732355,9.470
82508,,16.914421,-20.793790,8.500
82509,,16.914747,3.665268,8.160
82510,,16.914773,14.562109,8.380
82511,,16.914882,87.734262,8.960
82512,,16.915324,20.958488,5.390
82513,,16.915326,28.137130,7.320
82514,,16.915334,51.964343,8.090
82515,,16.915381,-40.524830,7.200
82516,,16.915381,-85.009934,7.790
82517,,16.915422,-48.102931,8.550
82518,,16.915882,-24.508272,7.970
82519,,16.916032,30.706042,7.880
82520,,16.916078,-48.788305,7.750
82521,,16.916108,74.475608,7.540
82522,,16.916194,-50.189181,7.350
82523,,16.916251,-41.150858,5.780
82524,,16.916807,46.276267,7.890
82525,,16.916913,37.320051,8.420
82526,,16.916963,-56.048286,7.500
82527,,16.917035,29.038869,7.550
82528,,16.917240,34.097792,8.300
82529,,16.917267,25.730681,6.060
82530,,16.917523,-29.305223,8.590
82531,,16.917592,-42.090831,6.300
82532,,16.918123,-49.701993,9.550
82533,,16.918276,46.927629,9.090
82534,,16.918369,-38.413204,7.250
82535,,16.918439,-18.884129,7.770
82536,,16.918669,-9.402687,9.840
82537,,16.918784,12.773908,10.310
82538,,16.918869,-6.650974,6.820
82539,,16.918978,-31.222703,8.170
82540,,16.919079,-31.402605,6.720
82541,,16.919631,-73.115174,8.340
82542,,16.920163,-11.305701,7.760
82543,,16.920295,54.431438,8.910
82544,,16.920418,63.528224,9.400
82545,,16.920470,63.533513,10.100
82546,,16.921108,13.619910,6.350
82547,,16.921252,67.959001,7.690
82548,,16.921798,-19.440889,9.260
82549,,16.922826,39.856150,8.380
82550,,16.922825,18.433213,5.350
82551,,16.922945,21.492445,7.540
82552,,16.923012,-69.279784,7.250
82553,,16.923360,64.929311,8.730
82554,,16.923523,-63.269659,5.990
82555,,16.923576,0.093472,8.360
82556,,16.923610,20.494442,9.720
82557,,16.923675,-8.322576,11.730
82558,,16.923994,9.596198,10.070
82559,,16.924151,-16.039545,10.000
82560,,16.924156,-22.879764,10.500
82561,,16.924160,-62.316968,8.930
82562,,16.924711,-11.892507,8.980
82563,,16.924732,23.365776,9.040
82564,,16.924741,-52.650840,8.310
82565,,16.924656,-8.336344,9.020
82566,,16.925237,-24.445395,9.790
82567,,16.925268,-39.466401,8.530
82568,,16.925392,-65.256018,11.550
82569,,16.925639,-29.276894,7.750
82570,,16.925705,-21.569509,6.620
82571,,16.925921,-72.832788,8.370
82572,,16.926019,-11.349273,8.740
82573,,16.926080,48.610799,9.560
82574,,16.926161,-49.384054,9.020
82575,,16.926232,-60.677435,7.220
82576,,16.926344,8.214487,8.540
82577,,16.926472,-43.315986,6.770
82578,,16.926511,23.854612,10.830
82579,,16.926564,-2.453654,8.550
82580,,16.927169,-45.102991,10.320
82581,,16.927170,-39.504977,7.280
82582,,16.927222,-32.067699,9.580
82583,,16.927851,-8.943576,10.000
82584,,16.928079,47.591405,8.530
82585,,16.928504,-59.417411,7.400
82586,,16.928750,-64.841884,8.880
82587,,16.928993,-25.533913,7.590
82588,,16.929140,81.239232,8.160
82589,,16.929515,67.478475,6.780
82590,,16.929567,-12.562629,10.330
82591,,16.929748,17.403349,8.720
82592,,16.930086,47.657347,10.760
82593,,16.930325,-6.123391,7.430
82594,,16.930932,77.959698,7.490
82595,,16.931180,-31.469834,7.670
82596,,16.931495,-1.152583,8.730
82597,,16.931526,-43.070868,8.290
82598,,16.931921,-62.469921,9.400
82599,,16.932000,-37.098530,9.400
82600,,16.932564,-4.855007,9.230
82601,,16.932585,-83.218563,8.990
82602,,16.932708,-33.506873,6.290
82603,,16.933273,16.371705,8.900
82604,,16.933366,-71.294234,8.260
82605,,16.933542,-23.680095,10.300
82606,,16.933645,24.505231,8.750
82607,,16.933750,65.134796,4.880
82608,,16.933845,-16.806263,6.330
82609,,16.933879,5.879667,9.020
82610,,16.934066,-78.783066,9.930
82611,,16.934603,47.370786,7.030
82612,,16.934887,1.420646,7.700
82613,,16.934908,-51.897350,8.110
82614,,16.935119,50.038877,6.600
82615,,16.935790,-50.674790,6.300
82616,,16.935933,-37.188055,7.410
82617,,16.936004,15.383669,6.580
82618,,16.936129,-65.310505,8.060
82619,,16.936152,77.652745,6.720
82620,,16.936258,27.205760,8.410
82621,,16.937350,-47.724556,7.750
82622,,16.937361,-46.849416,7.450
82623,,16.937508,-40.659941,6.700
82624,,16.937796,-15.357518,8.680
82625,,16.937814,-28.099439,8.370
82626,,16.937977,-61.640610,6.780
82627,,16.937982,73.127867,6.290
82628,,16.938148,-60.160413,7.970
82629,,16.938151,-34.100636,9.100
82630,,16.938333,50.126627,10.080
82631,,16.938376,52.698430,7.090
82632,,16.938407,-35.482867,8.910
82633,,16.938558,74.282624,7.090
82634,,16.938632,69.008313,9.530
82635,,16.938874,-31.381550,9.070
82636,,16.938925,22.106953,8.200
82637,,16.939410,11.615891,8.980
82638,,16.939423,62.369890,6.900
82639,,16.939454,16.285255,7.240
82640,,16.939622,31.011252,8.140
82641,,16.940040,80.859575,6.640
82642,,16.940072,42.653906,9.640
82643,,16.940063,68.025160,8.700
82644,,16.940292,-50.582669,10.110
